next,productId,year,month,units,avg,count,max,min,prev
29,316,2017,6,12,12,1,12,12,39
78,316,2017,7,29,5,5,8,3,12
18,316,2017,8,78,39,2,72,6,29
10,316,2017,9,18,9,2,12,6,78
30,316,2017,10,10,3,3,6,1,18
111,326,2017,1,73,9,8,22,2,97
128,326,2017,2,111,10,11,53,1,73
150,326,2017,3,128,11,11,69,1,111
43,326,2017,4,150,15,10,48,1,128
40,326,2017,5,43,7,6,20,3,150
50,326,2017,6,40,3,11,12,1,43
32,326,2017,7,50,5,9,15,2,40
65,326,2017,8,32,4,8,11,1,50
54,326,2017,9,65,5,11,12,1,32
94,326,2017,10,54,6,9,13,1,65
64,327,2017,1,91,15,6,32,2,102
95,327,2017,2,64,7,9,28,1,91
55,327,2017,3,95,7,12,27,1,64
43,327,2017,4,55,6,9,18,2,95
39,327,2017,5,43,6,7,8,1,55
58,327,2017,6,39,4,8,9,2,43
398,327,2017,7,58,6,9,21,1,39
56,327,2017,8,398,44,9,270,1,58
96,327,2017,9,56,5,10,8,2,398
150,327,2017,10,96,7,13,26,1,56
42,338,2017,1,48,9,5,12,6,24
35,338,2017,2,42,10,4,17,6,48
179,338,2017,3,35,7,5,12,2,42
57,338,2017,4,179,29,6,112,5,35
12,338,2017,5,57,8,7,12,2,179
28,338,2017,6,12,12,1,12,12,57
26,338,2017,7,28,9,3,24,1,12
28,338,2017,8,26,6,4,12,4,28
36,338,2017,9,28,9,3,12,4,26
88,338,2017,10,36,18,2,24,12,28
22,351,2017,1,44,4,9,10,1,49
48,351,2017,2,22,4,5,6,2,44
25,351,2017,3,48,9,5,24,1,22
121,351,2017,4,25,3,7,7,2,48
26,351,2017,5,121,17,7,100,1,25
44,351,2017,6,26,5,5,7,1,121
24,351,2017,7,44,4,9,12,1,26
18,351,2017,8,24,6,4,16,1,44
15,351,2017,9,18,4,4,7,2,24
4,351,2017,10,15,3,5,4,1,18
338,362,2017,1,606,30,20,291,1,462
329,362,2017,2,338,16,21,60,1,606
351,362,2017,3,329,14,23,42,1,338
451,362,2017,4,351,18,19,44,1,329
410,362,2017,5,451,20,22,60,2,351
890,362,2017,6,410,19,21,120,2,451
534,362,2017,7,890,37,24,434,2,410
509,362,2017,8,534,21,25,102,2,890
382,362,2017,9,509,19,26,88,1,534
746,362,2017,10,382,15,24,60,1,509
32,371,2017,1,57,11,5,21,6,258
16,371,2017,2,32,8,4,11,1,57
49,371,2017,3,16,3,5,10,1,32
75,371,2017,4,49,6,8,10,1,16
12,371,2017,5,75,12,6,30,2,49
1,371,2017,6,12,4,3,10,1,75
46,371,2017,7,1,1,1,1,1,12
48,371,2017,8,46,11,4,30,3,1
99,371,2017,9,48,8,6,20,1,46
233,371,2017,10,99,9,11,30,1,48
34,376,2017,1,33,5,6,14,1,74
63,376,2017,2,34,4,7,12,1,33
43,376,2017,3,63,4,14,12,1,34
40,376,2017,4,43,6,7,12,4,63
47,376,2017,5,40,3,13,8,1,43
108,376,2017,6,47,3,12,8,1,40
364,376,2017,7,108,10,10,36,2,47
148,376,2017,8,364,33,11,290,1,108
668,376,2017,9,148,9,16,36,2,364
199,376,2017,10,668,31,21,316,1,148
55,377,2017,1,22,3,6,14,1,74
46,377,2017,2,55,5,11,12,1,22
36,377,2017,3,46,3,12,8,1,55
53,377,2017,4,36,5,7,12,1,46
41,377,2017,5,53,4,12,12,2,36
68,377,2017,6,41,4,10,8,1,53
61,377,2017,7,68,6,10,16,3,41
146,377,2017,8,61,6,9,16,2,68
197,377,2017,9,146,12,12,37,1,61
229,377,2017,10,197,10,19,28,1,146
176,378,2017,1,562,31,18,150,1,363
314,378,2017,2,176,13,13,36,1,562
264,378,2017,3,314,15,20,36,1,176
266,378,2017,4,264,17,15,36,2,314
174,378,2017,5,266,15,17,36,2,264
202,378,2017,6,174,11,15,48,1,266
1172,378,2017,7,202,15,13,39,2,174
601,378,2017,8,1172,58,20,588,2,202
4861,378,2017,9,601,27,22,193,2,1172
846,378,2017,10,4861,194,25,2868,1,601
324,379,2017,1,407,22,18,144,1,287
552,379,2017,2,324,20,16,72,1,407
259,379,2017,3,552,24,23,176,1,324
516,379,2017,4,259,19,13,54,1,552
423,379,2017,5,516,28,18,169,2,259
498,379,2017,6,423,28,15,144,8,516
1079,379,2017,7,498,27,18,168,1,423
855,379,2017,8,1079,51,21,405,1,498
672,379,2017,9,855,38,22,170,4,1079
968,379,2017,10,672,29,23,120,2,855
169,381,2017,1,306,25,12,98,1,322
896,381,2017,2,169,24,7,48,1,306
474,381,2017,3,896,52,17,384,2,169
522,381,2017,4,474,33,14,144,2,896
756,381,2017,5,522,29,18,144,2,474
356,381,2017,6,756,42,18,181,2,522
1088,381,2017,7,356,27,13,55,1,756
348,381,2017,8,1088,98,11,480,1,356
851,381,2017,9,348,20,17,72,1,1088
610,381,2017,10,851,42,20,146,4,348
40,384,2017,1,66,9,7,22,1,41
135,384,2017,2,40,6,6,17,1,66
168,384,2017,3,135,11,12,32,2,40
99,384,2017,4,168,15,11,32,1,135
85,384,2017,5,99,14,7,16,3,168
113,384,2017,6,85,17,5,32,2,99
94,384,2017,7,113,9,12,32,1,85
119,384,2017,8,94,10,9,20,1,113
350,384,2017,9,119,10,11,16,1,94
262,384,2017,10,350,31,11,128,5,119
187,385,2017,1,47,6,7,16,1,156
239,385,2017,2,187,18,10,128,1,47
164,385,2017,3,239,21,11,96,1,187
276,385,2017,4,164,16,10,32,4,239
564,385,2017,5,276,21,13,80,1,164
152,385,2017,6,564,37,15,272,1,276
357,385,2017,7,152,13,11,48,1,564
546,385,2017,8,357,23,15,144,1,152
358,385,2017,9,546,27,20,128,1,357
452,385,2017,10,358,25,14,128,1,546
41,387,2017,1,44,8,5,12,2,102
89,387,2017,2,41,6,6,12,1,44
144,387,2017,3,89,11,8,36,1,41
241,387,2017,4,144,20,7,24,12,89
30,387,2017,5,241,15,16,48,2,144
167,387,2017,6,30,5,6,12,1,241
152,387,2017,7,167,11,14,60,1,30
277,387,2017,8,152,13,11,26,3,167
131,387,2017,9,277,18,15,44,2,152
382,387,2017,10,131,16,8,36,3,277
41,388,2017,1,39,7,5,14,3,143
114,388,2017,2,41,8,5,24,1,39
138,388,2017,3,114,11,10,24,2,41
81,388,2017,4,138,17,8,36,6,114
38,388,2017,5,81,9,9,24,1,138
84,388,2017,6,38,7,5,12,1,81
129,388,2017,7,84,7,11,26,1,38
221,388,2017,8,129,16,8,50,2,84
256,388,2017,9,221,14,15,37,1,129
641,388,2017,10,256,17,15,84,1,221
177,389,2017,1,64,10,6,24,2,148
184,389,2017,2,177,22,8,132,1,64
142,389,2017,3,184,16,11,48,2,177
156,389,2017,4,142,17,8,48,6,184
116,389,2017,5,156,13,12,36,1,142
245,389,2017,6,116,12,9,24,1,156
232,389,2017,7,245,24,10,108,1,116
363,389,2017,8,232,14,16,50,1,245
227,389,2017,9,363,20,18,120,1,232
546,389,2017,10,227,15,15,60,1,363
25,391,2017,1,302,27,11,204,1,16
119,391,2017,2,25,12,2,24,1,302
26,391,2017,3,119,23,5,100,1,25
2,391,2017,4,26,6,4,12,3,119
19,391,2017,5,2,2,1,2,2,26
143,391,2017,6,19,4,4,16,1,2
118,391,2017,7,143,28,5,100,7,19
27,391,2017,8,118,19,6,100,1,143
122,391,2017,9,27,9,3,13,2,118
62,391,2017,10,122,13,9,100,1,27
7,392,2017,1,6,6,1,6,6,17
4,392,2017,2,7,3,2,6,1,6
1,392,2017,3,4,2,2,3,1,7
2,392,2017,4,1,1,1,1,1,4
5,392,2017,5,2,2,1,2,2,1
22,392,2017,6,5,2,2,4,1,2
6,392,2017,7,22,7,3,12,1,5
8,392,2017,8,6,6,1,6,6,22
216,392,2017,9,8,2,4,4,1,6
154,392,2017,10,216,27,8,100,1,8
10,393,2017,1,40,6,6,12,4,52
46,393,2017,2,10,3,3,6,2,40
45,393,2017,3,46,6,7,12,2,10
188,393,2017,4,45,11,4,24,3,46
666,393,2017,5,188,23,8,96,1,45
378,393,2017,6,666,44,15,145,6,188
588,393,2017,7,378,23,16,96,2,666
556,393,2017,8,588,45,13,336,3,378
438,393,2017,9,556,30,18,212,1,588
1153,393,2017,10,438,25,17,77,1,556
43,394,2017,1,56,8,7,16,1,15
92,394,2017,2,43,10,4,24,4,56
14,394,2017,3,92,10,9,26,1,43
50,394,2017,4,14,4,3,10,1,92
573,394,2017,5,50,16,3,24,2,14
276,394,2017,6,573,35,16,110,1,50
381,394,2017,7,276,27,10,72,3,573
399,394,2017,8,381,27,14,192,1,276
524,394,2017,9,399,28,14,72,1,381
449,394,2017,10,524,34,15,216,1,399
4,408,2017,1,5,5,1,5,5,16
4,408,2017,2,4,4,1,4,4,5
20,408,2017,3,4,4,1,4,4,4
10,408,2017,4,20,20,1,20,20,4
12,408,2017,5,10,10,1,10,10,20
3,408,2017,6,12,12,1,12,12,10
3,408,2017,7,3,3,1,3,3,12
9,408,2017,8,3,3,1,3,3,3
7,408,2017,9,9,9,1,9,9,3
8,408,2017,10,7,3,2,5,2,9
63,414,2017,1,135,7,19,23,1,202
106,414,2017,2,63,3,19,8,1,135
97,414,2017,3,106,4,26,17,1,63
119,414,2017,4,97,4,20,18,1,106
128,414,2017,5,119,6,19,27,1,97
121,414,2017,6,128,5,22,26,1,119
86,414,2017,7,121,5,22,11,1,128
167,414,2017,8,86,3,23,13,1,121
231,414,2017,9,167,6,26,26,1,86
366,414,2017,10,231,9,25,22,1,167
273,415,2017,1,70,5,13,12,1,92
188,415,2017,2,273,24,11,200,2,70
281,415,2017,3,188,17,11,106,1,273
269,415,2017,4,281,20,14,106,1,188
43,415,2017,5,269,19,14,101,1,281
344,415,2017,6,43,3,11,10,1,269
66,415,2017,7,344,34,10,206,1,43
103,415,2017,8,66,6,11,18,1,344
147,415,2017,9,103,7,13,20,1,66
307,415,2017,10,147,11,13,100,1,103
24,417,2017,1,36,5,7,12,1,16
144,417,2017,2,24,3,7,6,1,36
31,417,2017,3,144,24,6,100,6,24
85,417,2017,4,31,7,4,12,6,144
18,417,2017,5,85,14,6,48,6,31
2,417,2017,6,18,6,3,6,6,85
42,417,2017,7,2,2,1,2,2,18
22,417,2017,8,42,8,5,12,6,2
53,417,2017,9,22,4,5,12,1,42
36,417,2017,10,53,5,9,12,1,22
62,419,2017,1,54,6,9,14,1,57
84,419,2017,2,62,6,10,12,1,54
50,419,2017,3,84,8,10,24,1,62
131,419,2017,4,50,3,13,7,1,84
27,419,2017,5,131,11,11,62,1,50
20,419,2017,6,27,3,8,8,1,131
20,419,2017,7,20,2,8,6,1,27
23,419,2017,8,20,4,5,12,1,20
14,419,2017,9,23,3,7,6,1,20
16,419,2017,10,14,2,7,4,1,23
56,420,2017,1,43,4,10,15,1,37
33,420,2017,2,56,5,10,11,1,43
28,420,2017,3,33,4,7,9,2,56
15,420,2017,4,28,3,8,6,1,33
29,420,2017,5,15,2,6,3,1,28
11,420,2017,6,29,3,9,9,1,15
12,420,2017,7,11,2,5,3,1,29
11,420,2017,8,12,1,7,3,1,11
6,420,2017,9,11,3,3,6,1,12
19,420,2017,10,6,3,2,4,2,11
11,424,2017,1,14,2,5,5,1,29
6,424,2017,2,11,2,4,5,1,14
3,424,2017,3,6,2,3,4,1,11
7,424,2017,4,3,1,2,2,1,6
6,424,2017,5,7,7,1,7,7,3
4,424,2017,6,6,1,4,3,1,7
8,424,2017,7,4,1,3,2,1,6
1,424,2017,8,8,1,6,2,1,4
14,424,2017,9,1,1,1,1,1,8
41,424,2017,10,14,1,9,5,1,1
9,425,2017,1,11,2,4,5,1,24
17,425,2017,2,9,2,4,5,1,11
10,425,2017,3,17,2,8,6,1,9
53,425,2017,4,10,2,5,3,1,17
8,425,2017,5,53,7,7,40,1,10
7,425,2017,6,8,1,5,3,1,53
1,425,2017,7,7,2,3,5,1,8
1,425,2017,8,1,1,1,1,1,7
1,425,2017,9,1,1,1,1,1,1
27,425,2017,10,1,1,1,1,1,1
365,426,2017,1,139,12,11,24,1,24
44,426,2017,2,365,60,6,144,2,139
26,426,2017,3,44,8,5,12,3,365
29,426,2017,4,26,8,3,12,2,44
23,426,2017,5,29,7,4,12,2,26
52,426,2017,6,23,4,5,12,2,29
112,426,2017,7,52,10,5,24,2,23
135,426,2017,8,112,16,7,48,1,52
50,426,2017,9,135,12,11,48,1,112
36,426,2017,10,50,5,9,12,1,135
86,427,2017,1,54,6,9,12,1,25
48,427,2017,2,86,10,8,24,2,54
21,427,2017,3,48,9,5,18,1,86
19,427,2017,4,21,7,3,12,3,48
68,427,2017,5,19,6,3,12,3,21
51,427,2017,6,68,6,10,12,2,19
44,427,2017,7,51,12,4,15,12,68
59,427,2017,8,44,14,3,24,8,51
40,427,2017,9,59,7,8,12,1,44
41,427,2017,10,40,8,5,12,3,59
33,428,2017,1,29,4,7,12,1,12
44,428,2017,2,33,8,4,16,2,29
9,428,2017,3,44,8,5,24,1,33
19,428,2017,4,9,4,2,6,3,44
36,428,2017,5,19,6,3,12,3,9
26,428,2017,6,36,7,5,12,2,19
40,428,2017,7,26,8,3,12,2,36
28,428,2017,8,40,10,4,12,4,26
32,428,2017,9,28,5,5,12,3,40
34,428,2017,10,32,8,4,24,2,28
32,429,2017,1,29,4,6,12,1,41
12,429,2017,2,32,6,5,12,2,29
7,429,2017,3,12,2,6,5,1,32
52,429,2017,4,7,3,2,4,3,12
59,429,2017,5,52,13,4,24,4,7
24,429,2017,6,59,8,7,24,1,52
24,429,2017,7,24,12,2,12,12,59
68,429,2017,8,24,12,2,12,12,24
3,429,2017,9,68,13,5,48,1,24
47,429,2017,10,3,3,1,3,3,68
70,430,2017,1,36,5,7,12,1,66
37,430,2017,2,70,10,7,24,2,36
23,430,2017,3,37,12,3,24,1,70
14,430,2017,4,23,5,4,16,1,37
37,430,2017,5,14,7,2,12,2,23
44,430,2017,6,37,6,6,12,1,14
36,430,2017,7,44,11,4,24,2,37
64,430,2017,8,36,18,2,24,12,44
19,430,2017,9,64,10,6,12,4,36
43,430,2017,10,19,6,3,14,2,64
63,431,2017,1,54,4,11,12,1,39
40,431,2017,2,63,12,5,24,2,54
14,431,2017,3,40,8,5,24,1,63
42,431,2017,4,14,3,4,8,1,40
50,431,2017,5,42,6,7,12,2,14
30,431,2017,6,50,7,7,24,1,42
48,431,2017,7,30,6,5,12,2,50
21,431,2017,8,48,8,6,24,1,30
35,431,2017,9,21,7,3,12,4,48
32,431,2017,10,35,11,3,24,4,21
1,432,2017,1,4,2,2,2,2,14
3,432,2017,2,1,1,1,1,1,4
1,432,2017,3,3,3,1,3,3,1
2,432,2017,4,1,1,1,1,1,3
2,432,2017,5,2,2,1,2,2,1
12,432,2017,6,2,2,1,2,2,2
4,432,2017,7,12,2,5,4,1,2
41,432,2017,8,4,2,2,2,2,12
6,432,2017,9,41,6,6,16,1,4
17,432,2017,10,6,2,3,4,1,41
96,433,2017,1,120,30,4,48,24,125
4,433,2017,2,96,96,1,96,96,120
1,433,2017,3,4,2,2,3,1,96
98,433,2017,4,1,1,1,1,1,4
4,433,2017,5,98,49,2,96,2,1
10,433,2017,6,4,2,2,2,2,98
2,433,2017,7,10,2,4,4,2,4
3,433,2017,8,2,2,1,2,2,10
4,433,2017,9,3,1,2,2,1,2
12,433,2017,10,4,4,1,4,4,3
22,434,2017,1,13,4,3,6,1,18
24,434,2017,2,22,5,4,12,2,13
19,434,2017,3,24,12,2,12,12,22
1,434,2017,4,19,6,3,12,3,24
20,434,2017,5,1,1,1,1,1,19
13,434,2017,6,20,6,3,12,2,1
16,434,2017,7,13,4,3,6,1,20
24,434,2017,8,16,4,4,12,1,13
33,434,2017,9,24,8,3,12,6,16
484,434,2017,10,33,11,3,26,1,24
48,436,2017,1,227,17,13,48,1,337
41,436,2017,2,48,6,7,18,1,227
30,436,2017,3,41,4,9,12,1,48
27,436,2017,4,30,6,5,12,1,41
13,436,2017,5,27,5,5,12,1,30
14,436,2017,6,13,3,4,6,1,27
22,436,2017,7,14,4,3,12,1,13
69,436,2017,8,22,2,8,12,1,14
58,436,2017,9,69,8,8,24,1,22
641,436,2017,10,58,6,9,36,1,69
115,438,2017,1,13,6,2,12,1,12
12,438,2017,2,115,12,9,72,1,13
45,438,2017,3,12,2,6,2,2,115
13,438,2017,4,45,5,8,24,1,12
2,438,2017,5,13,6,2,12,1,45
2,438,2017,6,2,1,2,1,1,13
15,438,2017,7,2,1,2,1,1,2
23,438,2017,8,15,5,3,12,1,2
228,438,2017,9,23,3,6,12,1,15
550,438,2017,10,228,20,11,90,1,23
1260,441,2017,1,923,43,21,179,1,775
1785,441,2017,2,1260,63,20,206,2,923
964,441,2017,3,1785,68,26,219,2,1260
1140,441,2017,4,964,45,21,207,4,1785
1201,441,2017,5,1140,49,23,152,4,964
568,441,2017,6,1201,46,26,209,1,1140
846,441,2017,7,568,23,24,122,1,1201
962,441,2017,8,846,38,22,144,3,568
740,441,2017,9,962,38,25,160,3,846
839,441,2017,10,740,29,25,132,1,962
725,443,2017,1,496,38,13,228,4,251
880,443,2017,2,725,48,15,220,4,496
624,443,2017,3,880,55,16,228,8,725
576,443,2017,4,624,41,15,222,2,880
717,443,2017,5,576,27,21,216,5,624
301,443,2017,6,717,37,19,216,3,576
341,443,2017,7,301,27,11,77,10,717
739,443,2017,8,341,28,12,96,5,301
314,443,2017,9,739,41,18,216,2,341
517,443,2017,10,314,19,16,120,2,739
14,447,2017,1,24,12,2,12,12,4
41,447,2017,2,14,7,2,12,2,24
278,447,2017,3,41,8,5,12,1,14
572,447,2017,4,278,27,10,74,3,41
308,447,2017,5,572,52,11,276,2,278
118,447,2017,6,308,25,12,50,6,572
41,447,2017,7,118,10,11,36,2,308
133,447,2017,8,41,10,4,12,6,118
53,447,2017,9,133,19,7,36,12,41
69,447,2017,10,53,8,6,24,1,133
632,448,2017,1,605,46,13,108,12,547
1092,448,2017,2,632,39,16,293,3,605
245,448,2017,3,1092,54,20,204,3,632
885,448,2017,4,245,16,15,96,2,1092
695,448,2017,5,885,40,22,192,2,245
599,448,2017,6,695,36,19,120,2,885
453,448,2017,7,599,35,17,188,2,695
709,448,2017,8,453,34,13,144,4,599
455,448,2017,9,709,39,18,192,1,453
302,448,2017,10,455,21,21,120,1,709
39,455,2017,1,3231,461,7,3132,9,126
96,455,2017,2,39,13,3,18,9,3231
3142,455,2017,3,96,9,10,18,6,39
11,455,2017,4,3142,785,4,3123,1,96
18,455,2017,5,11,5,2,9,2,3142
36,455,2017,6,18,9,2,9,9,11
45,455,2017,7,36,12,3,18,9,18
75,455,2017,8,45,9,5,9,9,36
707,455,2017,9,75,10,7,27,3,45
2341,455,2017,10,707,32,22,128,3,75
165,460,2017,1,123,11,11,40,3,111
140,460,2017,2,165,15,11,35,10,123
100,460,2017,3,140,10,14,20,5,165
129,460,2017,4,100,10,10,30,5,140
112,460,2017,5,129,18,7,50,4,100
25,460,2017,6,112,14,8,20,5,129
115,460,2017,7,25,12,2,15,10,112
110,460,2017,8,115,12,9,30,5,25
100,460,2017,9,110,15,7,40,5,115
102,460,2017,10,100,14,7,20,10,110
26,461,2017,1,17,2,8,4,1,14
16,461,2017,2,26,3,7,16,1,17
10,461,2017,3,16,2,7,4,1,26
18,461,2017,4,10,1,6,2,1,16
39,461,2017,5,18,2,7,7,1,10
12,461,2017,6,39,4,9,16,1,18
18,461,2017,7,12,2,5,4,2,39
12,461,2017,8,18,2,8,4,1,12
154,461,2017,9,12,2,5,5,1,18
25,461,2017,10,154,15,10,120,1,12
35,462,2017,1,21,3,6,6,1,15
43,462,2017,2,35,4,8,9,1,21
21,462,2017,3,43,7,6,16,3,35
33,462,2017,4,21,5,4,12,3,43
23,462,2017,5,33,3,11,6,1,21
20,462,2017,6,23,4,5,9,2,33
37,462,2017,7,20,3,6,6,2,23
27,462,2017,8,37,4,8,19,1,20
59,462,2017,9,27,3,8,8,1,37
151,462,2017,10,59,4,12,16,1,27
436,464,2017,1,679,42,16,288,3,521
412,464,2017,2,436,21,20,103,1,679
190,464,2017,3,412,24,17,72,1,436
350,464,2017,4,190,14,13,29,1,412
1336,464,2017,5,350,20,17,126,1,190
304,464,2017,6,1336,74,18,293,3,350
403,464,2017,7,304,21,14,72,1,1336
549,464,2017,8,403,26,15,51,1,304
655,464,2017,9,549,30,18,96,2,403
414,464,2017,10,655,32,20,336,1,549
543,465,2017,1,254,23,11,77,2,489
351,465,2017,2,543,33,16,312,1,254
313,465,2017,3,351,21,16,50,1,543
291,465,2017,4,313,18,17,48,1,351
788,465,2017,5,291,19,15,51,2,313
367,465,2017,6,788,41,19,312,1,291
676,465,2017,7,367,18,20,48,1,788
288,465,2017,8,676,42,16,288,1,367
345,465,2017,9,288,19,15,49,2,676
302,465,2017,10,345,18,19,49,1,288
28,466,2017,1,86,14,6,24,1,61
105,466,2017,2,28,9,3,25,1,86
49,466,2017,3,105,26,4,75,2,28
50,466,2017,4,49,16,3,24,1,105
129,466,2017,5,50,7,7,29,2,49
57,466,2017,6,129,21,6,48,1,50
144,466,2017,7,57,8,7,24,1,129
10,466,2017,8,144,16,9,52,1,57
68,466,2017,9,10,3,3,6,1,144
63,466,2017,10,68,8,8,24,1,10
477,467,2017,1,425,38,11,288,1,78
265,467,2017,2,477,36,13,288,1,425
258,467,2017,3,265,18,14,53,1,477
161,467,2017,4,258,19,13,48,1,265
588,467,2017,5,161,12,13,28,1,258
281,467,2017,6,588,32,18,72,2,161
622,467,2017,7,281,16,17,48,1,588
231,467,2017,8,622,41,15,288,1,281
214,467,2017,9,231,15,15,24,1,622
239,467,2017,10,214,16,13,49,2,231
52,468,2017,1,84,14,6,24,12,50
14,468,2017,2,52,6,8,12,1,84
14,468,2017,3,14,7,2,12,2,52
29,468,2017,4,14,7,2,12,2,14
78,468,2017,5,29,5,5,12,1,14
25,468,2017,6,78,11,7,36,2,29
27,468,2017,7,25,8,3,12,1,78
77,468,2017,8,27,9,3,12,3,25
110,468,2017,9,77,15,5,60,1,27
35,468,2017,10,110,12,9,24,1,77
40,469,2017,1,93,11,8,24,2,25
37,469,2017,2,40,6,6,12,1,93
38,469,2017,3,37,5,7,12,2,40
55,469,2017,4,38,12,3,24,2,37
42,469,2017,5,55,7,7,18,1,38
26,469,2017,6,42,10,4,12,6,55
35,469,2017,7,26,6,4,12,1,42
20,469,2017,8,35,7,5,12,2,26
25,469,2017,9,20,10,2,12,8,35
28,469,2017,10,25,12,2,24,1,20
105,474,2017,1,72,10,7,16,7,114
151,474,2017,2,105,11,9,24,1,72
175,474,2017,3,151,10,15,24,4,105
76,474,2017,4,175,21,8,46,8,151
169,474,2017,5,76,12,6,26,2,175
82,474,2017,6,169,15,11,56,2,76
205,474,2017,7,82,13,6,24,8,169
80,474,2017,8,205,15,13,104,4,82
123,474,2017,9,80,8,9,16,2,205
1314,474,2017,10,123,12,10,24,3,80
307,475,2017,1,160,11,14,24,8,230
388,475,2017,2,307,25,12,80,8,160
437,475,2017,3,388,25,15,184,4,307
475,475,2017,4,437,29,15,160,1,388
265,475,2017,5,475,25,19,72,6,437
289,475,2017,6,265,13,20,32,3,475
191,475,2017,7,289,20,14,40,8,265
520,475,2017,8,191,11,17,40,3,289
570,475,2017,9,520,28,18,80,8,191
563,475,2017,10,570,30,19,176,2,520
692,476,2017,1,228,22,10,100,3,1838
270,476,2017,2,692,69,10,480,4,228
245,476,2017,3,270,20,13,60,6,692
502,476,2017,4,245,27,9,96,2,270
1672,476,2017,5,502,45,11,314,2,245
631,476,2017,6,1672,128,13,368,3,502
363,476,2017,7,631,37,17,108,1,1672
707,476,2017,8,363,36,10,168,1,631
620,476,2017,9,707,50,14,171,3,363
2174,476,2017,10,620,32,19,128,2,707
333,480,2017,1,126,9,13,22,1,297
343,480,2017,2,333,41,8,210,3,126
267,480,2017,3,343,22,15,200,2,333
228,480,2017,4,267,33,8,210,2,343
259,480,2017,5,228,15,15,51,1,267
289,480,2017,6,259,25,10,200,1,228
132,480,2017,7,289,24,12,210,2,259
174,480,2017,8,132,10,13,22,1,289
336,480,2017,9,174,9,19,32,1,132
301,480,2017,10,336,18,18,200,1,174
124,481,2017,1,125,7,17,18,1,157
412,481,2017,2,124,9,13,24,1,125
245,481,2017,3,412,21,19,251,3,124
314,481,2017,4,245,14,17,106,1,412
328,481,2017,5,314,17,18,56,2,245
122,481,2017,6,328,18,18,150,1,314
144,481,2017,7,122,8,15,13,2,328
143,481,2017,8,144,9,16,18,1,122
137,481,2017,9,143,7,20,24,1,144
184,481,2017,10,137,8,17,24,1,143
269,482,2017,1,346,24,14,116,2,276
266,482,2017,2,269,19,14,61,1,346
80,482,2017,3,266,14,18,120,1,269
164,482,2017,4,80,8,10,16,1,266
134,482,2017,5,164,10,16,30,2,80
86,482,2017,6,134,10,13,60,1,164
132,482,2017,7,86,6,14,10,1,134
290,482,2017,8,132,13,10,60,2,86
327,482,2017,9,290,18,16,70,1,132
533,482,2017,10,327,19,17,120,1,290
27,484,2017,1,2,1,2,1,1,17
10,484,2017,2,27,3,7,12,1,2
12,484,2017,3,10,2,4,4,1,27
31,484,2017,4,12,6,2,11,1,10
24,484,2017,5,31,6,5,12,2,12
214,484,2017,6,24,4,5,10,2,31
290,484,2017,7,214,15,14,72,1,24
215,484,2017,8,290,26,11,121,2,214
355,484,2017,9,215,13,16,38,1,290
197,484,2017,10,355,25,14,242,1,215
16,485,2017,1,6,2,3,3,1,16
7,485,2017,2,16,2,6,6,1,6
7,485,2017,3,7,2,3,3,1,16
17,485,2017,4,7,7,1,7,7,7
23,485,2017,5,17,4,4,12,1,7
182,485,2017,6,23,3,7,10,1,17
232,485,2017,7,182,22,8,72,1,23
136,485,2017,8,232,23,10,49,2,182
280,485,2017,9,136,9,14,36,1,232
156,485,2017,10,280,28,10,240,1,136
22,487,2017,1,9,3,3,4,2,3
16,487,2017,2,22,5,4,12,1,9
3,487,2017,3,16,5,3,12,1,22
62,487,2017,4,3,1,3,1,1,16
21,487,2017,5,62,12,5,24,2,3
182,487,2017,6,21,4,5,10,2,62
308,487,2017,7,182,20,9,96,1,21
162,487,2017,8,308,28,11,121,1,182
369,487,2017,9,162,18,9,48,1,308
199,487,2017,10,369,28,13,242,2,162
169,489,2017,1,86,7,12,24,1,104
171,489,2017,2,169,9,18,76,1,86
80,489,2017,3,171,12,14,48,1,169
303,489,2017,4,80,8,9,30,1,171
293,489,2017,5,303,18,16,156,1,80
78,489,2017,6,293,24,12,144,2,303
142,489,2017,7,78,7,10,18,1,293
64,489,2017,8,142,7,20,36,1,78
72,489,2017,9,64,5,11,20,1,142
82,489,2017,10,72,6,11,18,1,64
261,490,2017,1,237,16,14,52,1,248
336,490,2017,2,261,14,18,60,1,237
134,490,2017,3,336,16,21,60,1,261
294,490,2017,4,134,10,13,27,2,336
248,490,2017,5,294,14,21,60,1,134
466,490,2017,6,248,14,17,60,1,294
404,490,2017,7,466,27,17,204,1,248
652,490,2017,8,404,22,18,60,2,466
183,490,2017,9,652,46,14,287,2,404
397,490,2017,10,183,10,17,49,1,652
154,493,2017,1,146,13,11,48,1,144
383,493,2017,2,154,12,12,48,1,146
471,493,2017,3,383,21,18,158,1,154
432,493,2017,4,471,29,16,149,2,383
434,493,2017,5,432,21,20,145,1,471
242,493,2017,6,434,27,16,241,2,432
78,493,2017,7,242,15,16,48,1,434
751,493,2017,8,78,39,2,72,6,242
290,493,2017,9,751,39,19,222,1,78
499,493,2017,10,290,18,16,48,2,751
216,496,2017,1,120,10,12,60,1,111
217,496,2017,2,216,13,16,72,1,120
186,496,2017,3,217,10,21,24,1,216
293,496,2017,4,186,14,13,41,1,217
287,496,2017,5,293,13,22,66,1,186
319,496,2017,6,287,16,17,53,1,293
240,496,2017,7,319,18,17,172,1,287
667,496,2017,8,240,14,17,39,1,319
