Id,AvailableStock,CatalogBrandId,CatalogTypeId,Description,MaxStockThreshold,Name,OnReorder,PictureFileName,PictureUri,Price,RestockThreshold,TagsJson
148,5,100,100,THE KING GIFT BAG,1,THE KING GIFT BAG,0,148.jpg,NULL,0.65,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""king"",""bgram"":""gift"",""abgram"":""king-gift"",""ygram"":null,""zgram"":""bag"",""yzgram"":""gift-bag"",""ProductId"":148,""Description"":""THE KING GIFT BAG"",""tagrams"":[""bag"",""gift"",""gift-bag"",""king"",""king-gift""]}"
149,3,100,100,THE KING GIFT BAG 25x24x12cm,1,THE KING GIFT BAG 25x24x12cm,0,NULL,NULL,0.42,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""king"",""bgram"":""gift"",""abgram"":""king-gift"",""ygram"":null,""zgram"":""bag"",""yzgram"":""gift-bag"",""ProductId"":149,""Description"":""THE KING GIFT BAG 25x24x12cm"",""tagrams"":[""bag"",""gift"",""gift-bag"",""king"",""king-gift""]}"
150,1,100,100,FUNKY MONKEY GIFT BAG MEDIUM,2,FUNKY MONKEY GIFT BAG MEDIUM,0,150.jpg,NULL,0.42,1,"{""color"":[],""size"":[""medium""],""quantity"":[],""shape"":[],""agram"":""monkey"",""bgram"":""gift"",""abgram"":""monkey-gift"",""ygram"":null,""zgram"":""bag"",""yzgram"":""gift-bag"",""ProductId"":150,""Description"":""FUNKY MONKEY GIFT BAG MEDIUM"",""tagrams"":[""bag"",""gift"",""gift-bag"",""medium"",""monkey"",""monkey-gift""]}"
151,9,100,100,WRAP 50'S  CHRISTMAS,2,WRAP 50'S  CHRISTMAS,0,151.jpg,NULL,0.42,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""christmas""],""agram"":""wrap"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":151,""Description"":""WRAP 50'S  CHRISTMAS"",""tagrams"":[""christmas"",""wrap""]}"
152,8,100,100,WRAP FOLK ART,0,WRAP FOLK ART,0,152.jpg,NULL,0.42,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""wrap"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""folk"",""yzgram"":""wrap-folk"",""ProductId"":152,""Description"":""WRAP FOLK ART"",""tagrams"":[""folk"",""wrap"",""wrap-folk""]}"
153,1,100,100,WRAP DAISY CARPET,0,WRAP DAISY CARPET,0,NULL,NULL,0.42,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""daisy""],""agram"":""wrap"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""carpet"",""yzgram"":""wrap-carpet"",""ProductId"":153,""Description"":""WRAP DAISY CARPET"",""tagrams"":[""carpet"",""daisy"",""wrap"",""wrap-carpet""]}"
154,9,100,100,WRAP BLUE RUSSIAN FOLKART,2,WRAP BLUE RUSSIAN FOLKART,0,154.jpg,NULL,0.42,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[""russian""],""agram"":""wrap"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":154,""Description"":""WRAP BLUE RUSSIAN FOLKART"",""tagrams"":[""blue"",""russian"",""wrap""]}"
155,2,100,100,WRAP GREEN RUSSIAN FOLKART,2,WRAP GREEN RUSSIAN FOLKART,0,155.jpg,NULL,0.42,1,"{""color"":[""green""],""size"":[],""quantity"":[],""shape"":[""russian""],""agram"":""wrap"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":155,""Description"":""WRAP GREEN RUSSIAN FOLKART"",""tagrams"":[""green"",""russian"",""wrap""]}"
156,1,100,100,PASTEL PINK PHOTO ALBUM,0,PASTEL PINK PHOTO ALBUM,0,156.jpg,NULL,0.50,1,"{""color"":[""pink""],""size"":[],""quantity"":[],""shape"":[],""agram"":""pastel"",""bgram"":""photo"",""abgram"":""pastel-photo"",""ygram"":null,""zgram"":""album"",""yzgram"":""photo-album"",""ProductId"":156,""Description"":""PASTEL PINK PHOTO ALBUM"",""tagrams"":[""album"",""pastel"",""pastel-photo"",""photo"",""photo-album"",""pink""]}"
157,8,100,100,PASTEL BLUE PHOTO ALBUM,2,PASTEL BLUE PHOTO ALBUM,0,157.jpg,NULL,0.50,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""pastel"",""bgram"":""photo"",""abgram"":""pastel-photo"",""ygram"":null,""zgram"":""album"",""yzgram"":""photo-album"",""ProductId"":157,""Description"":""PASTEL BLUE PHOTO ALBUM"",""tagrams"":[""album"",""blue"",""pastel"",""pastel-photo"",""photo"",""photo-album""]}"
158,6,100,100,BLACK PHOTO ALBUM,2,BLACK PHOTO ALBUM,0,158.jpg,NULL,0.50,1,"{""color"":[""black""],""size"":[],""quantity"":[],""shape"":[],""agram"":""photo"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""album"",""yzgram"":""photo-album"",""ProductId"":158,""Description"":""BLACK PHOTO ALBUM"",""tagrams"":[""album"",""black"",""photo"",""photo-album""]}"
159,1,100,100,RED PURSE WITH PINK HEART,2,RED PURSE WITH PINK HEART,0,159.jpg,NULL,1.25,1,"{""color"":[""pink"",""red""],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""purse"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":159,""Description"":""RED PURSE WITH PINK HEART"",""tagrams"":[""heart"",""pink"",""purse"",""red""]}"
160,9,100,100,PINK STRAWBERRY HANDBAG,2,PINK STRAWBERRY HANDBAG,0,160.jpg,NULL,2.95,1,"{""color"":[""pink"",""strawberry""],""size"":[],""quantity"":[],""shape"":[],""agram"":""handbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":160,""Description"":""PINK STRAWBERRY HANDBAG"",""tagrams"":[""handbag"",""pink"",""strawberry""]}"
161,8,100,100,PINK HEART RED HANDBAG,2,PINK HEART RED HANDBAG,0,161.jpg,NULL,2.46,1,"{""color"":[""pink"",""red""],""size"":[],""quantity"":[],""shape"":[""heart""],""agram"":""handbag"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":161,""Description"":""PINK HEART RED HANDBAG"",""tagrams"":[""handbag"",""heart"",""pink"",""red""]}"
162,3,100,100,LETTER SHAPE PENCIL SHARPENER,1,LETTER SHAPE PENCIL SHARPENER,0,162.jpg,NULL,0.06,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""letter"",""bgram"":""pencil"",""abgram"":""letter-pencil"",""ygram"":null,""zgram"":""sharpener"",""yzgram"":""pencil-sharpener"",""ProductId"":162,""Description"":""LETTER SHAPE PENCIL SHARPENER"",""tagrams"":[""letter"",""letter-pencil"",""pencil"",""pencil-sharpener"",""sharpener""]}"
163,10,100,100,CARTOON  PENCIL SHARPENERS,1,CARTOON  PENCIL SHARPENERS,0,NULL,NULL,0.06,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""cartoon"",""bgram"":""pencil"",""abgram"":""cartoon-pencil"",""ygram"":null,""zgram"":""sharpeners"",""yzgram"":""pencil-sharpeners"",""ProductId"":163,""Description"":""CARTOON  PENCIL SHARPENERS"",""tagrams"":[""cartoon"",""cartoon-pencil"",""pencil"",""pencil-sharpeners"",""sharpeners""]}"
164,1,100,100,HOUSE SHAPE PENCIL SHARPENER,1,HOUSE SHAPE PENCIL SHARPENER,0,NULL,NULL,0.06,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""house"",""bgram"":""pencil"",""abgram"":""house-pencil"",""ygram"":null,""zgram"":""sharpener"",""yzgram"":""pencil-sharpener"",""ProductId"":164,""Description"":""HOUSE SHAPE PENCIL SHARPENER"",""tagrams"":[""house"",""house-pencil"",""pencil"",""pencil-sharpener"",""sharpener""]}"
165,10,100,100,RATTLE SNAKE EGGS,1,RATTLE SNAKE EGGS,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""rattle"",""bgram"":""snake"",""abgram"":""rattle-snake"",""ygram"":null,""zgram"":""eggs"",""yzgram"":""snake-eggs"",""ProductId"":165,""Description"":""RATTLE SNAKE EGGS"",""tagrams"":[""eggs"",""rattle"",""rattle-snake"",""snake"",""snake-eggs""]}"
166,6,100,100,RECYCLED PENCIL WITH RABBIT ERASER,1,RECYCLED PENCIL WITH RABBIT ERASER,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""rabbit""],""agram"":""pencil"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""eraser"",""yzgram"":""pencil-eraser"",""ProductId"":166,""Description"":""RECYCLED PENCIL WITH RABBIT ERASER"",""tagrams"":[""eraser"",""pencil"",""pencil-eraser"",""rabbit"",""recycled""]}"
167,10,100,100,KITTY PENCIL ERASERS,1,KITTY PENCIL ERASERS,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""kitty""],""agram"":""pencil"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""erasers"",""yzgram"":""pencil-erasers"",""ProductId"":167,""Description"":""KITTY PENCIL ERASERS"",""tagrams"":[""erasers"",""kitty"",""pencil"",""pencil-erasers""]}"
168,5,100,100,SLEEPING CAT ERASERS,1,SLEEPING CAT ERASERS,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""cat""],""agram"":""sleeping"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""erasers"",""yzgram"":""sleeping-erasers"",""ProductId"":168,""Description"":""SLEEPING CAT ERASERS"",""tagrams"":[""cat"",""erasers"",""sleeping"",""sleeping-erasers""]}"
169,7,100,100,PARTY TIME PENCIL ERASERS,2,PARTY TIME PENCIL ERASERS,0,169.jpg,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""party"",""bgram"":""time"",""abgram"":""party-time"",""ygram"":""pencil"",""zgram"":""erasers"",""yzgram"":""pencil-erasers"",""ProductId"":169,""Description"":""PARTY TIME PENCIL ERASERS"",""tagrams"":[""erasers"",""party"",""party-time"",""pencil"",""pencil-erasers"",""time""]}"
170,10,100,100,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,0,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,0,NULL,NULL,1.95,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""maxwell"",""bgram"":""tone"",""abgram"":""maxwell-tone"",""ygram"":""page"",""zgram"":""photo"",""yzgram"":""page-photo"",""ProductId"":170,""Description"":""MAXWELL 2 TONE BLUE 60 PAGE PHOTO A"",""tagrams"":[""blue"",""maxwell"",""maxwell-tone"",""page"",""page-photo"",""photo"",""tone""]}"
171,5,100,100,BLUE HOLE PUNCH,2,BLUE HOLE PUNCH,0,NULL,NULL,1.25,1,"{""color"":[""blue""],""size"":[],""quantity"":[],""shape"":[],""agram"":""hole"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""punch"",""yzgram"":""hole-punch"",""ProductId"":171,""Description"":""BLUE HOLE PUNCH"",""tagrams"":[""blue"",""hole"",""hole-punch"",""punch""]}"
172,5,100,100,TRANSPARENT ACRYLIC TAPE DISPENSER,2,TRANSPARENT ACRYLIC TAPE DISPENSER,0,NULL,NULL,0.85,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""transparent"",""bgram"":""acrylic"",""abgram"":""transparent-acrylic"",""ygram"":""tape"",""zgram"":""dispenser"",""yzgram"":""tape-dispenser"",""ProductId"":172,""Description"":""TRANSPARENT ACRYLIC TAPE DISPENSER"",""tagrams"":[""acrylic"",""dispenser"",""tape"",""tape-dispenser"",""transparent"",""transparent-acrylic""]}"
173,9,100,100,SWIRLY CIRCULAR RUBBERS IN BAG,2,SWIRLY CIRCULAR RUBBERS IN BAG,0,173.jpg,NULL,0.19,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""circular""],""agram"":""swirly"",""bgram"":""rubbers"",""abgram"":""swirly-rubbers"",""ygram"":null,""zgram"":""bag"",""yzgram"":""rubbers-bag"",""ProductId"":173,""Description"":""SWIRLY CIRCULAR RUBBERS IN BAG"",""tagrams"":[""bag"",""circular"",""rubbers"",""rubbers-bag"",""swirly"",""swirly-rubbers""]}"
174,10,100,100,PIECE OF CAMO STATIONERY SET,2,PIECE OF CAMO STATIONERY SET,0,NULL,NULL,0.08,1,"{""color"":[""camo""],""size"":[],""quantity"":[""piece"",""set""],""shape"":[],""agram"":""stationery"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":174,""Description"":""PIECE OF CAMO STATIONERY SET"",""tagrams"":[""camo"",""piece"",""set"",""stationery""]}"
175,1,100,100,HEAVENS SCENT FRAGRANCE OILS ASSTD,1,HEAVENS SCENT FRAGRANCE OILS ASSTD,0,NULL,NULL,0.29,1,"{""color"":[],""size"":[],""quantity"":[""asstd""],""shape"":[],""agram"":""heavens"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""oils"",""yzgram"":""heavens-oils"",""ProductId"":175,""Description"":""HEAVENS SCENT FRAGRANCE OILS ASSTD"",""tagrams"":[""asstd"",""heavens"",""heavens-oils"",""oils""]}"
176,3,100,100,BROCADE RING PURSE,0,BROCADE RING PURSE,0,NULL,NULL,0.39,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""brocade"",""bgram"":""ring"",""abgram"":""brocade-ring"",""ygram"":null,""zgram"":""purse"",""yzgram"":""ring-purse"",""ProductId"":176,""Description"":""BROCADE RING PURSE"",""tagrams"":[""brocade"",""brocade-ring"",""purse"",""ring"",""ring-purse""]}"
177,4,100,100,S/3 POT POURI CUSHIONS BLUE COLOURS,0,S/3 POT POURI CUSHIONS BLUE COLOURS,0,NULL,NULL,2.10,1,"{""color"":[""blue"",""colours""],""size"":[],""quantity"":[],""shape"":[],""agram"":""pot"",""bgram"":""pouri"",""abgram"":""pot-pouri"",""ygram"":null,""zgram"":""cushions"",""yzgram"":""pouri-cushions"",""ProductId"":177,""Description"":""S/3 POT POURI CUSHIONS BLUE COLOURS"",""tagrams"":[""blue"",""colours"",""cushions"",""pot"",""pot-pouri"",""pouri"",""pouri-cushions""]}"
178,2,100,100,ORIGAMI SANDLEWOOD INCENSE+FLOWER,0,ORIGAMI SANDLEWOOD INCENSE+FLOWER,0,NULL,NULL,0.65,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""flower""],""agram"":""origami"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""incense"",""yzgram"":""origami-incense"",""ProductId"":178,""Description"":""ORIGAMI SANDLEWOOD INCENSE+FLOWER"",""tagrams"":[""flower"",""incense"",""origami"",""origami-incense"",""sandlewood""]}"
179,5,100,100,ORIGAMI VANILLA INCENSE/CANDLE SET,1,ORIGAMI VANILLA INCENSE/CANDLE SET,0,NULL,NULL,0.85,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""candle"",""yzgram"":""incense-candle"",""ProductId"":179,""Description"":""ORIGAMI VANILLA INCENSE/CANDLE SET"",""tagrams"":[""candle"",""incense"",""incense-candle"",""origami"",""origami-incense"",""set"",""vanilla""]}"
180,0,100,100,ORIGAMI JASMINE INCENSE/CANDLE SET,1,ORIGAMI JASMINE INCENSE/CANDLE SET,0,NULL,NULL,0.85,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""candle"",""yzgram"":""incense-candle"",""ProductId"":180,""Description"":""ORIGAMI JASMINE INCENSE/CANDLE SET"",""tagrams"":[""candle"",""incense"",""incense-candle"",""jasmine"",""origami"",""origami-incense"",""set""]}"
181,1,100,100,ORIGAMI LAVENDER INCENSE/CANDL SET,0,ORIGAMI LAVENDER INCENSE/CANDL SET,0,NULL,NULL,0.85,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""candl"",""yzgram"":""incense-candl"",""ProductId"":181,""Description"":""ORIGAMI LAVENDER INCENSE/CANDL SET"",""tagrams"":[""candl"",""incense"",""incense-candl"",""lavender"",""origami"",""origami-incense"",""set""]}"
182,5,100,100,ORIGAMI ROSE INCENSE/CANDLE SET,0,ORIGAMI ROSE INCENSE/CANDLE SET,0,NULL,NULL,0.85,1,"{""color"":[""rose""],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""candle"",""yzgram"":""incense-candle"",""ProductId"":182,""Description"":""ORIGAMI ROSE INCENSE/CANDLE SET"",""tagrams"":[""candle"",""incense"",""incense-candle"",""origami"",""origami-incense"",""rose"",""set""]}"
183,4,100,100,ORIGAMI OPIUM INCENSE/CANDLE SET,2,ORIGAMI OPIUM INCENSE/CANDLE SET,0,183.jpg,NULL,0.50,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""candle"",""yzgram"":""incense-candle"",""ProductId"":183,""Description"":""ORIGAMI OPIUM INCENSE/CANDLE SET"",""tagrams"":[""candle"",""incense"",""incense-candle"",""opium"",""origami"",""origami-incense"",""set""]}"
184,4,100,100,ORIGAMI SANDLEWOOD INCENSE/CAND SET,1,ORIGAMI SANDLEWOOD INCENSE/CAND SET,0,NULL,NULL,0.85,1,"{""color"":[],""size"":[],""quantity"":[""set""],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""cand"",""yzgram"":""incense-cand"",""ProductId"":184,""Description"":""ORIGAMI SANDLEWOOD INCENSE/CAND SET"",""tagrams"":[""cand"",""incense"",""incense-cand"",""origami"",""origami-incense"",""sandlewood"",""set""]}"
185,9,100,100,ORIGAMI ROSE INCENSE IN TUBE,0,ORIGAMI ROSE INCENSE IN TUBE,0,NULL,NULL,0.42,1,"{""color"":[""rose""],""size"":[],""quantity"":[""tube""],""shape"":[],""agram"":""origami"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""incense"",""yzgram"":""origami-incense"",""ProductId"":185,""Description"":""ORIGAMI ROSE INCENSE IN TUBE"",""tagrams"":[""incense"",""origami"",""origami-incense"",""rose"",""tube""]}"
186,0,100,100,ORIGAMI VANILLA INCENSE CONES,2,ORIGAMI VANILLA INCENSE CONES,0,NULL,NULL,0.42,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""origami"",""bgram"":""incense"",""abgram"":""origami-incense"",""ygram"":null,""zgram"":""cones"",""yzgram"":""incense-cones"",""ProductId"":186,""Description"":""ORIGAMI VANILLA INCENSE CONES"",""tagrams"":[""cones"",""incense"",""incense-cones"",""origami"",""origami-incense"",""vanilla""]}"
187,0,100,100,NAMASTE SWAGAT INCENSE,1,NAMASTE SWAGAT INCENSE,0,NULL,NULL,0.30,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""namaste"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""incense"",""yzgram"":""namaste-incense"",""ProductId"":187,""Description"":""NAMASTE SWAGAT INCENSE"",""tagrams"":[""incense"",""namaste"",""namaste-incense"",""swagat""]}"
188,2,100,100,INCENSE BAZAAR PEACH,0,INCENSE BAZAAR PEACH,0,NULL,NULL,0.42,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""incense"",""bgram"":""bazaar"",""abgram"":""incense-bazaar"",""ygram"":null,""zgram"":""peach"",""yzgram"":""bazaar-peach"",""ProductId"":188,""Description"":""INCENSE BAZAAR PEACH"",""tagrams"":[""bazaar"",""bazaar-peach"",""incense"",""incense-bazaar"",""peach""]}"
189,0,100,100,PORCELAIN BUDAH INCENSE HOLDER,0,PORCELAIN BUDAH INCENSE HOLDER,0,NULL,NULL,0.10,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""budah"",""bgram"":""incense"",""abgram"":""budah-incense"",""ygram"":null,""zgram"":""holder"",""yzgram"":""incense-holder"",""ProductId"":189,""Description"":""PORCELAIN BUDAH INCENSE HOLDER"",""tagrams"":[""budah"",""budah-incense"",""holder"",""incense"",""incense-holder"",""porcelain""]}"
190,9,100,100,TRANQUILITY MASALA INCENSE,2,TRANQUILITY MASALA INCENSE,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""tranquility"",""bgram"":""masala"",""abgram"":""tranquility-masala"",""ygram"":null,""zgram"":""incense"",""yzgram"":""masala-incense"",""ProductId"":190,""Description"":""TRANQUILITY MASALA INCENSE"",""tagrams"":[""incense"",""masala"",""masala-incense"",""tranquility"",""tranquility-masala""]}"
191,9,100,100,LOVE POTION MASALA INCENSE,1,LOVE POTION MASALA INCENSE,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""love"",""bgram"":""potion"",""abgram"":""love-potion"",""ygram"":""masala"",""zgram"":""incense"",""yzgram"":""masala-incense"",""ProductId"":191,""Description"":""LOVE POTION MASALA INCENSE"",""tagrams"":[""incense"",""love"",""love-potion"",""masala"",""masala-incense"",""potion""]}"
192,1,100,100,FAIRY DREAMS INCENSE,0,FAIRY DREAMS INCENSE,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[""fairy""],""agram"":""dreams"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""incense"",""yzgram"":""dreams-incense"",""ProductId"":192,""Description"":""FAIRY DREAMS INCENSE"",""tagrams"":[""dreams"",""dreams-incense"",""fairy"",""incense""]}"
193,0,100,100,DRAGONS BLOOD INCENSE,0,DRAGONS BLOOD INCENSE,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[],""shape"":[],""agram"":""dragons"",""bgram"":""blood"",""abgram"":""dragons-blood"",""ygram"":null,""zgram"":""incense"",""yzgram"":""blood-incense"",""ProductId"":193,""Description"":""DRAGONS BLOOD INCENSE"",""tagrams"":[""blood"",""blood-incense"",""dragons"",""dragons-blood"",""incense""]}"
194,6,100,100,ASSORTED INCENSE PACK,2,ASSORTED INCENSE PACK,0,NULL,NULL,0.21,1,"{""color"":[],""size"":[],""quantity"":[""assorted"",""pack""],""shape"":[],""agram"":""incense"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":194,""Description"":""ASSORTED INCENSE PACK"",""tagrams"":[""assorted"",""incense"",""pack""]}"
195,6,100,100,LAVENDER INCENSE 40 CONES IN TIN,2,LAVENDER INCENSE 40 CONES IN TIN,0,NULL,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[""tin""],""shape"":[],""agram"":""incense"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cones"",""yzgram"":""incense-cones"",""ProductId"":195,""Description"":""LAVENDER INCENSE 40 CONES IN TIN"",""tagrams"":[""cones"",""incense"",""incense-cones"",""lavender"",""tin""]}"
196,6,100,100,VANILLA INCENSE 40 CONES IN TIN,0,VANILLA INCENSE 40 CONES IN TIN,0,NULL,NULL,1.25,1,"{""color"":[],""size"":[],""quantity"":[""tin""],""shape"":[],""agram"":""incense"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":""cones"",""yzgram"":""incense-cones"",""ProductId"":196,""Description"":""VANILLA INCENSE 40 CONES IN TIN"",""tagrams"":[""cones"",""incense"",""incense-cones"",""tin"",""vanilla""]}"
197,7,100,100,LAVENDER INCENSE IN TIN,0,LAVENDER INCENSE IN TIN,0,NULL,NULL,0.38,1,"{""color"":[],""size"":[],""quantity"":[""tin""],""shape"":[],""agram"":""incense"",""bgram"":null,""abgram"":null,""ygram"":null,""zgram"":null,""yzgram"":null,""ProductId"":197,""Description"":""LAVENDER INCENSE IN TIN"",""tagrams"":[""incense"",""lavender"",""tin""]}"
